,prep,prep_pp,pp,defart_pp,htah,adj,verb,at_user,geotag
625,0,0,3,0,0,0,2,0,Georgia
626,0,0,1,0,0,0,0,1,Georgia
627,3,0,4,0,0,3,5,1,Georgia
628,2,0,3,0,0,2,2,1,Georgia
629,0,0,1,0,1,1,2,1,Georgia
630,0,0,1,0,1,0,0,5,Georgia
631,1,0,4,0,0,3,6,0,Georgia
632,1,0,1,0,0,1,3,1,Georgia
633,1,0,9,1,0,2,2,2,Georgia
634,2,0,10,0,0,1,3,1,Georgia
635,1,0,3,1,0,1,1,1,Georgia
636,0,0,2,0,0,0,1,1,Georgia
637,0,0,1,0,0,0,0,1,Georgia
638,0,0,1,0,0,0,0,1,Georgia
639,0,0,2,0,0,0,0,1,Georgia
640,1,0,2,1,0,0,0,1,Georgia
641,0,0,2,0,0,0,0,1,Georgia
642,0,0,1,0,0,1,0,1,Georgia
643,0,0,1,0,1,0,0,2,California
644,0,0,1,0,1,0,0,1,California
645,0,0,3,0,1,0,0,0,California
646,0,0,9,0,1,2,2,0,California
647,0,0,1,0,1,0,0,1,California
648,0,0,1,0,1,0,0,1,California
649,1,1,14,0,1,3,1,1,California
650,1,0,3,0,1,0,1,1,California
651,0,0,12,0,1,3,0,2,California
652,0,0,5,0,1,0,0,0,California
653,0,0,3,0,1,0,1,1,California
654,0,0,17,0,2,3,0,1,California
655,0,0,5,0,1,0,1,1,California
656,0,0,4,0,1,0,1,1,California
657,0,0,4,0,1,0,1,1,California
658,0,0,4,0,1,0,1,1,California
659,1,0,6,0,1,2,3,2,California
660,0,0,4,0,1,0,1,1,California
661,0,0,4,0,1,0,1,1,California
662,0,0,14,0,1,1,0,1,California
663,0,0,3,0,1,0,1,1,California
664,0,0,6,0,1,0,0,1,California
665,2,0,5,0,1,2,1,1,California
666,0,0,6,0,0,3,2,1,California
667,0,0,10,0,1,1,0,0,California
668,1,0,8,0,1,1,1,0,California
669,0,0,1,0,0,0,0,1,NewYork
670,0,0,2,0,0,1,0,1,NewYork
671,0,0,1,0,0,1,1,1,NewYork
672,0,0,1,0,0,2,0,1,NewYork
673,0,0,3,0,0,1,0,1,NewYork
674,0,0,1,0,0,1,0,1,NewYork
675,0,0,1,0,0,0,0,1,NewYork
676,0,0,2,0,0,1,0,1,NewYork
677,0,0,2,0,0,1,0,1,NewYork
678,0,0,5,0,0,0,1,0,NewYork
679,0,0,5,0,0,0,2,1,NewYork
680,0,0,5,0,0,1,2,1,NewYork
681,0,0,2,0,1,0,0,6,NewYork
682,0,0,2,0,0,0,0,1,NewYork
683,0,0,2,0,0,2,1,1,NewYork
684,0,0,0,0,0,0,1,1,NewYork
685,2,0,3,0,0,1,3,1,NewYork
686,0,0,1,0,0,0,0,1,NewYork
687,0,0,1,0,0,0,0,1,NewYork
688,0,0,4,0,0,0,1,1,NewYork
689,0,0,1,0,0,0,0,1,NewYork
690,0,0,1,0,0,0,0,1,NewYork
691,0,0,2,0,0,0,0,1,NewYork
692,0,0,2,0,0,0,1,1,NewYork
693,0,0,1,0,0,0,0,1,NewYork
694,1,0,1,0,0,1,1,1,NewYork
695,2,0,5,0,0,4,3,1,NewYork
696,0,0,0,0,0,1,3,1,NewYork
697,0,0,3,0,0,1,1,1,NewYork
698,0,0,2,0,0,1,0,0,NewYork
699,1,0,4,0,0,1,3,1,NewYork
700,2,0,5,0,0,0,1,1,NewYork
701,1,0,2,0,0,0,1,0,NewYork
702,0,0,3,0,1,0,2,1,NewYork
703,3,2,10,0,1,1,3,0,NewYork
704,2,1,12,0,1,0,5,0,NewYork
705,1,0,4,0,1,2,2,1,NewYork
706,2,0,5,0,2,5,6,0,NewYork
707,1,1,11,0,0,2,2,1,NewYork
708,2,0,2,0,0,3,3,1,NewYork
709,2,1,3,0,0,1,3,0,NewYork
710,1,0,7,0,0,2,4,0,NewYork
711,0,0,4,0,0,1,2,0,NewYork
712,0,0,2,0,0,1,3,1,NewYork
713,4,2,6,0,0,4,2,1,NewYork
714,0,0,2,2,0,0,3,1,NewYork
715,1,0,1,0,0,0,1,1,NewYork
716,3,0,6,0,0,6,5,1,NewYork
717,1,0,4,0,0,4,1,1,NewYork
718,0,0,2,0,0,0,0,1,NewYork
719,0,0,4,0,0,3,1,0,NewYork
720,0,0,3,0,1,1,2,0,NewYork
721,0,0,2,0,0,0,0,0,NewYork
722,1,1,11,0,0,2,5,0,NewYork
723,1,0,5,1,1,1,3,1,NewYork
724,3,1,8,0,0,1,3,1,NewYork
725,2,0,6,0,0,0,1,1,NewYork
726,0,0,3,0,0,2,3,1,Georgia
727,0,0,3,0,0,2,0,0,Georgia
728,1,0,1,0,0,0,1,0,Georgia
729,0,0,8,0,0,3,5,2,Georgia
730,1,0,3,0,0,3,2,2,Georgia
731,1,0,4,0,0,3,4,1,Georgia
732,4,0,8,1,0,2,5,0,Georgia
733,0,0,2,0,0,1,2,0,Georgia
734,2,0,7,0,0,3,5,0,Georgia
735,0,0,4,0,1,1,0,0,Georgia
736,0,0,5,0,0,0,1,0,Georgia
737,1,1,4,0,0,0,1,0,Georgia
738,0,0,2,0,0,1,1,0,Georgia
739,1,0,1,0,0,1,2,1,Georgia
740,1,0,5,0,0,1,0,0,Georgia
741,1,0,6,0,0,1,3,0,Georgia
742,1,1,7,0,1,2,1,0,Georgia
743,0,0,4,0,0,1,1,0,Georgia
744,0,0,2,0,0,1,2,3,Georgia
745,1,0,3,0,0,2,1,0,Georgia
746,0,0,2,0,0,1,0,0,Georgia
747,0,0,1,0,0,0,0,0,Georgia
748,1,0,0,0,0,0,2,0,Georgia
749,0,0,3,0,0,2,1,1,Georgia
750,1,0,10,0,0,3,3,0,Georgia
751,1,0,4,0,0,2,1,1,Georgia
752,1,0,3,0,0,2,2,0,Georgia
753,0,0,1,0,0,1,0,1,Georgia
754,1,0,2,0,0,0,0,0,Georgia
755,0,0,2,0,0,1,0,0,Georgia
756,2,0,4,0,0,0,2,0,Georgia
757,0,0,1,0,0,0,0,1,Georgia
758,2,0,0,0,0,0,1,0,Georgia
759,1,0,3,0,0,1,1,1,NewYork
760,0,0,3,0,0,1,2,1,NewYork
761,0,0,1,0,0,0,1,1,NewYork
762,1,0,0,0,1,3,5,0,NewYork
763,2,0,9,0,0,2,1,1,NewYork
764,0,0,9,0,0,2,3,3,NewYork
765,0,0,0,0,0,0,2,1,NewYork
766,3,0,9,0,0,3,3,1,NewYork
767,2,0,6,0,0,2,1,1,NewYork
768,0,0,2,0,0,0,0,1,NewYork
769,1,0,4,0,0,2,0,0,NewYork
770,1,0,2,0,0,2,1,1,NewYork
771,1,0,4,0,0,3,4,2,NewYork
772,2,0,5,0,1,2,1,1,NewYork
773,0,0,3,0,0,0,0,1,NewYork
774,2,0,3,0,0,1,3,1,NewYork
775,0,0,4,0,0,1,0,1,NewYork
776,0,0,3,0,0,0,2,1,NewYork
777,0,0,6,0,1,0,0,0,NewYork
778,0,0,5,0,0,0,1,1,NewYork
779,0,0,2,0,0,0,1,1,NewYork
780,1,1,4,0,0,3,4,1,NewYork
781,0,0,2,0,0,0,0,1,NewYork
782,0,0,1,0,0,0,2,1,NewYork
783,0,0,2,0,0,1,3,2,NewYork
784,0,0,4,0,0,0,1,1,NewYork
785,0,0,2,0,0,0,0,1,NewYork
786,0,0,3,0,0,1,0,0,NewYork
787,0,0,5,0,0,1,1,1,NewYork
788,1,0,1,0,0,0,0,0,NewYork
789,1,0,5,0,0,3,3,1,NewYork
790,0,0,2,0,0,3,2,1,NewYork
791,1,0,5,0,0,1,3,2,NewYork
792,0,0,2,0,0,0,1,1,NewYork
793,0,0,3,0,0,1,1,1,NewYork
794,0,0,4,0,0,1,0,0,NewYork
795,0,0,2,0,0,1,1,1,NewYork
796,1,0,4,0,0,3,5,0,NewYork
797,0,0,3,0,0,0,1,1,NewYork
798,0,0,4,0,0,0,0,0,NewYork
799,4,1,3,1,1,0,2,1,NewYork
800,0,0,3,0,0,1,0,0,NewYork
801,0,0,3,0,0,0,1,1,NewYork
802,0,0,2,0,0,0,1,1,NewYork
803,0,0,4,0,0,2,2,1,NewYork
804,0,0,2,0,0,0,0,2,NewYork
805,0,0,2,0,0,2,0,1,NewYork
806,1,0,4,0,0,0,1,2,NewYork
807,2,0,2,0,0,1,2,1,NewYork
808,0,0,2,0,0,2,0,1,NewYork
809,1,0,6,0,0,1,2,1,NewYork
810,0,0,4,0,0,2,1,1,NewYork
811,0,0,4,0,0,0,0,1,NewYork
812,1,1,7,0,0,2,1,1,NewYork
813,0,0,4,0,0,1,0,1,NewYork
814,1,0,5,0,0,1,3,3,NewYork
815,2,0,2,0,0,0,1,2,NewYork
816,0,0,6,0,0,0,1,1,NewYork
817,0,0,2,0,0,0,1,1,NewYork
818,1,0,5,0,0,0,2,1,NewYork
819,0,0,2,0,0,1,1,1,NewYork
820,0,0,6,0,1,2,1,1,NewYork
821,1,1,3,1,1,0,2,6,NewYork
822,1,0,3,0,1,0,1,1,NewYork
823,1,0,3,0,0,0,0,0,NewYork
824,1,0,4,0,0,2,4,0,NewYork
825,1,0,1,0,0,0,2,1,NewYork
826,1,0,1,0,0,0,2,1,NewYork
827,1,0,2,0,0,2,1,1,NewYork
828,0,0,3,0,0,0,2,3,NewYork
829,0,0,4,0,0,0,2,1,NewYork
830,1,0,6,0,0,2,2,1,NewYork
831,0,0,1,0,0,1,0,1,NewYork
832,0,0,4,0,0,0,1,1,NewYork
833,0,0,2,0,0,0,1,1,NewYork
834,0,0,6,0,0,2,0,1,NewYork
835,0,0,2,0,0,0,0,0,NewYork
836,0,0,2,0,0,4,1,1,NewYork
837,0,0,2,0,0,0,0,1,NewYork
838,0,0,1,0,1,0,0,8,NewYork
839,0,0,4,0,0,1,2,1,NewYork
840,0,0,4,0,1,0,0,1,NewYork
841,2,0,2,0,0,0,3,1,NewYork
842,1,0,3,0,0,3,2,1,NewYork
843,0,0,4,0,0,1,2,2,NewYork
844,0,0,1,0,0,0,1,1,NewYork
845,0,0,6,0,0,2,1,1,NewYork
846,0,0,1,0,0,0,0,1,NewYork
847,1,0,4,0,0,1,0,1,NewYork
848,0,0,1,0,0,0,0,1,NewYork
849,0,0,2,0,0,0,1,0,NewYork
850,0,0,3,0,0,1,0,1,NewYork
851,0,0,0,0,0,2,1,1,NewYork
852,0,0,5,0,0,2,1,1,NewYork
853,0,0,1,0,0,0,1,0,NewYork
854,0,0,2,0,0,0,0,1,NewYork
855,0,0,1,0,0,0,1,1,NewYork
856,0,0,4,0,0,0,1,1,NewYork
857,0,0,2,0,0,0,2,0,NewYork
858,1,0,3,0,0,1,4,1,NewYork
859,0,0,10,0,0,4,3,1,NewYork
860,1,1,5,0,0,1,2,1,NewYork
861,2,1,10,0,0,2,3,1,NewYork
862,0,0,5,0,0,1,1,1,NewYork
863,2,0,2,0,0,1,1,1,NewYork
864,0,0,3,0,0,0,1,1,NewYork
865,0,0,2,0,0,0,2,0,NewYork
866,0,0,2,0,0,0,1,2,NewYork
867,0,0,2,0,0,0,0,1,NewYork
868,0,0,2,0,0,0,1,1,NewYork
869,0,0,1,0,0,0,1,1,NewYork
870,0,0,1,0,0,0,1,1,NewYork
871,1,0,3,0,0,1,3,1,NewYork
872,0,0,1,0,0,0,1,1,NewYork
873,0,0,1,0,0,0,2,1,NewYork
874,0,0,2,0,0,0,0,1,NewYork
875,0,0,1,0,0,0,0,0,NewYork
876,1,0,1,0,0,0,1,1,NewYork
877,0,0,4,0,0,0,1,2,NewYork
878,1,0,1,0,0,0,2,1,NewYork
879,0,0,1,0,0,1,0,0,NewYork
880,0,0,1,0,0,1,3,1,NewYork
881,0,0,1,0,0,1,0,0,NewYork
882,0,0,2,0,0,0,1,1,NewYork
883,0,0,1,0,0,1,0,1,NewYork
884,1,0,1,0,0,1,1,0,NewYork
885,0,0,3,0,0,1,0,2,NewYork
886,0,0,1,0,0,0,0,1,NewYork
887,0,0,1,0,0,1,0,0,NewYork
888,1,0,2,1,0,1,1,1,NewYork
889,1,0,2,0,0,1,4,1,NewYork
890,0,0,0,0,0,1,1,1,NewYork
891,1,0,4,0,0,1,1,0,NewYork
892,2,1,6,0,2,1,3,0,NewYork
893,0,0,5,0,2,2,1,0,NewYork
894,0,0,3,0,0,2,3,1,NewYork
895,4,0,4,0,4,1,3,0,NewYork
896,0,0,1,0,1,0,1,0,NewYork
897,2,0,2,0,0,1,1,1,NewYork
898,1,1,3,0,0,0,1,1,NewYork
899,0,0,1,1,0,0,2,1,NewYork
900,3,1,4,0,0,0,2,0,NewYork
901,0,0,5,0,0,1,0,1,NewYork
902,2,0,7,1,1,1,0,1,NewYork
903,0,0,3,0,1,1,2,1,NewYork
904,1,0,3,0,1,1,1,1,NewYork
905,4,1,7,0,2,0,4,1,NewYork
906,0,0,1,0,0,0,0,1,NewYork
907,2,0,3,0,0,2,2,1,NewYork
908,0,0,1,0,0,0,1,1,NewYork
909,1,0,3,0,2,1,2,0,NewYork
910,0,0,0,0,0,1,1,1,NewYork
911,1,0,3,1,0,1,0,2,NewYork
912,0,0,1,0,0,0,2,1,NewYork
913,3,1,2,0,0,4,6,1,NewYork
914,1,0,2,0,0,3,2,1,NewYork
915,2,0,5,0,0,1,0,1,NewYork
916,1,0,2,0,0,1,1,1,NewYork
917,0,0,4,0,0,1,0,1,NewYork
918,0,0,2,0,0,0,2,1,NewYork
919,0,0,4,0,0,0,1,1,NewYork
920,1,1,7,0,0,0,0,0,NewYork
921,0,0,2,0,0,0,1,1,NewYork
922,0,0,2,0,0,1,1,1,NewYork
923,0,0,0,0,0,1,0,1,NewYork
924,1,0,8,0,1,2,3,2,NewYork
925,0,0,1,0,0,0,1,1,NewYork
926,1,1,5,0,0,1,1,1,NewYork
927,0,0,5,0,0,2,3,1,NewYork
928,1,0,2,0,0,2,0,1,NewYork
929,1,0,8,0,0,0,4,0,NewYork
930,2,0,3,0,0,2,4,0,NewYork
931,2,0,9,0,0,1,6,1,NewYork
932,0,0,3,0,0,2,2,1,NewYork
933,2,0,6,0,0,1,0,1,NewYork
934,0,0,3,0,0,3,2,1,NewYork
935,0,0,1,0,0,1,0,1,NewYork
936,0,0,1,0,0,2,1,1,NewYork
937,0,0,3,0,0,2,0,1,NewYork
938,0,0,3,0,0,0,2,0,NewYork
939,0,0,2,0,0,0,3,1,NewYork
940,0,0,3,0,0,0,0,0,NewYork
941,1,1,6,0,0,1,0,0,NewYork
942,1,1,10,0,0,1,2,0,NewYork
943,0,0,1,0,1,0,0,11,NewYork
944,0,0,1,0,1,0,0,10,NewYork
945,0,0,1,0,1,0,0,10,NewYork
946,0,0,2,0,1,0,1,4,NewYork
947,0,0,1,0,0,0,0,1,NewYork
948,5,0,4,0,3,2,5,1,NewYork
949,1,1,3,0,2,3,0,1,NewYork
950,5,1,8,0,4,0,4,1,NewYork
951,3,1,9,0,0,1,6,0,NewYork
952,2,0,7,0,3,3,1,1,NewYork
953,1,1,8,0,2,2,1,1,NewYork
954,1,0,4,0,2,1,0,1,NewYork
955,2,2,8,0,2,1,1,1,NewYork
956,0,0,4,0,2,1,0,1,NewYork
957,0,0,3,0,3,1,1,1,NewYork
958,3,0,6,0,3,2,4,1,NewYork
959,1,0,7,0,2,2,2,0,NewYork
960,2,1,9,0,2,0,1,0,NewYork
961,2,1,7,0,3,0,0,0,NewYork
962,0,0,5,0,2,1,1,0,NewYork
963,0,0,7,0,2,0,2,0,NewYork
964,1,0,3,0,2,1,3,3,NewYork
965,0,0,6,0,4,0,2,0,NewYork
966,2,0,8,0,4,2,2,0,NewYork
967,1,0,10,0,2,0,3,0,NewYork
968,2,0,4,0,1,0,3,1,NewYork
969,3,1,3,0,0,0,2,1,NewYork
970,1,0,0,0,0,0,1,1,California
971,1,0,2,0,0,0,2,0,California
972,1,0,0,0,0,0,0,0,California
973,0,0,2,1,0,0,0,1,California
974,1,0,4,0,0,2,1,1,California
975,1,0,4,0,0,1,3,0,California
976,0,0,2,0,0,0,0,1,California
977,1,0,1,0,0,4,3,0,California
978,0,0,2,0,0,0,0,1,California
979,1,0,3,0,0,3,2,1,California
980,0,0,2,0,0,1,0,1,California
981,0,0,1,0,0,0,0,1,California
982,2,0,1,0,0,1,4,0,California
983,0,0,6,0,0,0,4,1,California
984,0,0,1,0,0,0,0,1,California
985,0,0,2,0,0,1,0,1,California
986,2,0,2,0,0,2,2,1,California
987,0,0,1,0,0,1,1,1,California
988,0,0,2,0,0,0,2,1,California
989,0,0,3,0,0,2,1,0,California
990,0,0,2,0,0,2,4,0,California
991,0,0,2,0,0,1,0,1,California
992,1,0,6,0,0,2,1,2,California
993,0,0,1,0,0,0,0,1,California
994,0,0,4,2,0,1,2,0,California
995,1,0,4,0,2,1,1,1,California
996,1,0,4,0,0,0,2,0,California
997,1,0,2,0,0,1,6,1,California
998,0,0,4,0,0,2,3,1,California
999,0,0,1,0,0,1,1,1,California
1000,0,0,7,0,0,1,1,0,California
1001,2,0,5,0,0,2,6,0,California
1002,4,0,6,2,0,0,3,1,California
1003,0,0,2,0,0,0,1,1,California
1004,0,0,9,0,0,1,2,0,California
1005,0,0,4,0,0,1,2,1,California
1006,0,0,4,0,0,2,3,1,California
1007,4,1,4,2,0,0,2,1,California
1008,0,0,3,0,0,2,3,0,California
1009,0,0,2,0,0,2,0,0,California
1010,1,0,5,1,2,2,2,1,California
1011,2,0,0,0,0,1,1,0,California
1012,2,0,3,0,0,3,4,0,California
1013,2,1,5,0,0,0,1,2,California
1014,0,0,3,0,0,0,0,0,California
1015,0,0,2,0,0,0,1,0,California
1016,2,0,4,1,0,2,5,2,NewYork
1017,1,0,3,0,0,2,2,0,NewYork
1018,2,1,7,0,0,1,2,0,NewYork
1019,2,0,1,0,1,1,2,1,NewYork
1020,0,0,3,0,0,1,1,1,NewYork
1021,1,0,7,1,0,0,4,2,NewYork
1022,1,0,5,0,0,3,2,1,NewYork
1023,0,0,1,0,0,0,0,1,NewYork
1024,0,0,1,0,0,0,0,1,NewYork
1025,0,0,1,0,0,0,0,2,NewYork
1026,0,0,2,0,0,0,0,1,NewYork
1027,2,0,3,0,0,1,3,1,NewYork
1028,0,0,0,0,0,0,3,1,NewYork
1029,0,0,2,0,1,0,0,1,NewYork
1030,0,0,1,0,1,0,0,2,NewYork
1031,1,1,3,0,0,1,2,2,NewYork
1032,0,0,5,1,0,0,2,1,NewYork
1033,2,0,4,1,0,4,3,0,NewYork
1034,3,0,4,0,0,1,3,1,NewYork
1035,0,0,1,0,0,0,0,2,NewYork
1036,2,0,4,1,0,0,1,0,NewYork
1037,3,1,7,0,1,5,5,0,NewYork
1038,1,0,1,1,0,0,1,0,NewYork
1039,1,1,3,0,0,0,0,0,NewYork
1040,1,1,3,0,0,1,1,2,NewYork
1041,0,0,0,0,0,0,2,2,NewYork
1042,1,1,2,0,0,0,3,2,NewYork
1043,0,0,0,0,0,1,1,1,NewYork
1044,2,2,5,0,0,0,0,2,NewYork
1045,0,0,5,0,1,2,3,2,NewYork
1046,3,0,4,1,1,1,3,0,NewYork
1047,0,0,4,0,0,1,1,1,Georgia
1048,1,0,5,0,0,2,5,1,Georgia
1049,0,0,0,0,0,1,0,1,Georgia
1050,0,0,3,0,0,0,0,1,Georgia
1051,0,0,1,0,1,1,1,1,Georgia
1052,0,0,1,0,2,1,1,0,Georgia
1053,0,0,3,0,1,1,0,0,Georgia
1054,0,0,2,0,0,0,0,1,Georgia
1055,3,0,9,0,0,5,2,1,Georgia
1056,0,0,1,0,0,0,0,1,Georgia
1057,1,0,7,0,1,1,3,1,Georgia
1058,1,0,4,0,1,0,3,0,Georgia
1059,2,0,7,1,0,1,1,0,Georgia
1060,0,0,2,0,0,1,1,1,Georgia
1061,1,0,1,0,0,0,3,1,Georgia
1062,1,1,12,0,1,2,2,1,Georgia
1063,4,0,4,3,1,0,2,0,Georgia
1064,0,0,1,0,1,0,0,0,Georgia
1065,0,0,1,0,0,1,1,1,Georgia
1066,1,0,2,1,0,1,0,1,Georgia
1067,1,0,5,0,0,5,2,1,California
1068,1,1,8,0,0,2,2,2,California
1069,1,0,1,0,0,0,0,1,California
1070,0,0,1,0,0,0,0,1,California
1071,0,0,1,0,1,0,0,1,California
1072,2,1,7,0,0,3,9,2,California
1073,1,1,4,0,1,1,4,0,California
1074,0,0,2,0,0,0,0,1,California
1075,2,1,4,0,0,1,1,1,California
1076,0,0,2,0,0,0,0,1,California
1077,0,0,2,0,0,0,1,1,California
1078,0,0,2,0,0,0,0,1,California
1079,0,0,2,0,1,1,1,1,California
1080,0,0,1,0,0,0,0,1,California
1081,0,0,1,0,0,0,1,1,California
1082,4,1,9,1,1,0,1,0,California
1083,0,0,2,0,0,0,0,1,California
1084,0,0,0,0,0,0,1,1,California
1085,2,1,11,0,0,1,3,1,California
1086,0,0,0,0,0,0,1,1,California
1087,0,0,0,0,0,0,3,0,California
1088,0,0,1,0,0,0,2,1,NewYork
1089,0,0,2,0,0,1,0,0,NewYork
1090,0,0,3,0,0,1,1,1,NewYork
1091,0,0,3,0,0,0,2,0,NewYork
1092,0,0,4,0,0,1,1,1,NewYork
1093,4,1,7,0,0,1,6,1,NewYork
1094,1,0,3,0,0,1,0,1,NewYork
1095,3,2,8,1,0,2,2,0,NewYork
1096,3,0,5,0,2,1,2,0,NewYork
1097,1,0,2,0,0,2,2,1,NewYork
1098,2,0,6,1,0,1,8,1,NewYork
1099,3,1,3,0,0,0,6,1,NewYork
1100,1,0,3,0,0,2,1,1,NewYork
1101,0,0,4,0,0,2,1,0,NewYork
1102,0,0,1,0,0,0,0,1,NewYork
1103,0,0,2,0,0,0,0,1,NewYork
1104,1,0,6,0,0,4,8,0,NewYork
1105,1,0,4,0,0,2,2,1,NewYork
1106,1,0,5,0,1,2,7,0,NewYork
1107,0,0,1,1,0,0,2,1,NewYork
1108,1,0,4,0,0,0,1,1,NewYork
1109,0,0,2,0,0,1,0,2,NewYork
1110,2,1,8,0,0,2,5,0,NewYork
1111,2,0,5,0,0,0,7,0,NewYork
1112,4,1,7,1,0,2,4,1,NewYork
1113,1,0,10,0,0,2,5,1,NewYork
1114,1,0,1,0,0,0,4,1,NewYork
1115,1,0,11,2,0,1,3,0,NewYork
1116,0,0,4,1,0,0,2,1,NewYork
1117,0,0,2,0,0,0,0,0,NewYork
1118,0,0,2,0,1,1,1,0,NewYork
1119,0,0,1,0,0,0,0,1,NewYork
1120,2,0,7,0,0,1,6,0,NewYork
1121,0,0,1,0,0,0,0,1,NewYork
1122,3,0,7,1,0,3,4,0,California
1123,3,0,8,3,0,1,3,0,California
1124,0,0,3,1,0,0,1,0,California
1125,1,0,2,1,1,0,2,0,California
1126,1,0,0,0,1,0,4,0,California
1127,2,0,6,3,1,1,6,0,California
1128,0,0,2,0,0,2,1,2,California
1129,3,0,3,0,1,2,2,0,California
1130,0,0,1,0,0,0,0,0,California
1131,0,0,1,0,0,1,1,1,California
1132,3,0,6,0,0,3,5,0,California
1133,0,0,1,0,1,1,1,0,California
1134,0,0,2,0,1,1,2,2,California
1135,4,1,7,1,0,2,7,1,California
1136,0,0,3,0,1,0,1,0,California
1137,1,0,2,0,1,0,1,0,California
1138,1,0,5,0,0,2,3,1,California
1139,2,1,4,1,1,0,3,1,California
1140,2,0,4,3,0,0,4,1,California
1141,1,0,3,0,0,1,1,1,California
1142,0,0,1,0,0,0,0,0,California
1143,3,0,8,0,0,4,6,0,California
1144,1,0,2,0,0,0,2,0,California
1145,0,0,5,2,0,1,1,0,California
1146,1,0,1,0,0,2,6,0,California
1147,0,0,6,1,0,2,1,0,California
1148,1,0,3,0,1,2,2,0,California
1149,3,1,4,0,1,1,1,0,California
1150,4,0,6,0,0,2,6,1,California
1151,0,0,3,0,0,2,3,1,California
1152,3,0,3,0,0,3,1,0,California
1153,3,0,2,0,1,0,2,3,California
1154,1,0,2,0,0,1,1,0,California
1155,1,0,1,0,0,0,2,0,California
1156,1,0,3,0,0,1,3,1,California
1157,0,0,3,0,0,1,2,1,California
1158,0,0,3,0,0,2,2,1,California
1159,1,0,4,1,0,1,1,0,California
1160,0,0,0,0,1,0,1,0,California
1161,2,0,2,0,0,2,2,0,California
1162,0,0,3,0,0,1,0,1,California
1163,3,1,6,0,1,0,6,0,California
1164,1,0,2,0,0,1,1,1,California
1165,0,0,6,0,0,1,4,1,California
1166,0,0,3,0,0,1,3,0,California
1167,3,1,5,0,0,1,3,0,California
1168,1,0,9,0,0,4,7,1,California
1169,0,0,2,0,1,0,1,0,California
1170,2,0,7,1,0,1,2,2,California
1171,1,0,4,0,1,3,3,0,California
1172,1,0,3,1,1,1,3,0,California
1173,7,2,5,0,0,0,6,0,California
1174,0,0,2,0,0,0,1,0,California
1175,1,0,7,0,2,3,5,0,California
1176,3,1,7,0,0,3,3,1,California
1177,0,0,4,0,1,0,0,1,California
1178,0,0,1,0,0,0,0,1,California
1179,2,0,3,1,1,1,3,0,California
1180,0,0,2,0,0,0,0,0,California
1181,1,0,3,0,0,4,7,1,California
1182,0,0,2,0,1,1,2,0,California
1183,1,0,5,0,0,0,4,0,California
1184,2,0,4,0,0,3,7,1,California
1185,0,0,1,0,0,0,0,1,California
1186,1,0,2,0,0,2,3,0,California
1187,2,0,6,0,0,2,3,2,California
1188,0,0,12,0,12,0,0,0,California
1189,2,0,4,0,2,3,4,1,California
1190,1,0,2,0,1,2,3,0,California
1191,0,0,2,0,0,1,1,0,California
1192,0,0,2,0,0,1,0,0,California
1193,1,0,2,0,0,0,3,0,California
1194,5,1,10,0,1,2,3,1,California
1195,4,0,5,2,0,2,3,0,California
1196,0,0,1,0,0,0,0,0,California
1197,1,1,3,0,1,0,0,0,California
1198,2,0,6,1,0,2,2,0,California
1199,0,0,0,0,0,0,2,1,California
1200,0,0,1,0,0,0,0,0,California
1201,0,0,1,0,0,2,1,0,California
1202,1,0,5,1,1,0,0,1,California
1203,1,1,4,0,1,0,0,0,California
1204,1,0,2,0,1,0,2,0,California
1205,0,0,5,0,0,4,4,2,California
1206,1,1,7,0,1,2,1,0,California
1207,0,0,1,0,0,0,1,1,California
1208,4,3,5,0,0,0,4,1,California
1209,0,0,1,0,0,0,0,1,California
1210,1,0,6,0,0,2,2,1,California
1211,1,0,0,0,0,0,1,0,California
1212,1,1,4,0,0,2,2,2,California
1213,0,0,5,0,0,1,4,0,California
1214,2,0,5,1,0,1,2,3,California
1215,1,1,5,0,1,0,1,0,California
1216,0,0,1,0,0,1,0,1,NewYork
1217,0,0,1,0,0,1,0,1,NewYork
1218,0,0,3,0,0,0,0,2,NewYork
1219,0,0,1,0,2,0,0,9,NewYork
1220,0,0,1,0,0,0,0,1,NewYork
1221,2,0,7,0,0,1,5,2,NewYork
1222,1,0,4,0,0,1,0,1,NewYork
1223,0,0,5,1,0,0,2,2,NewYork
1224,1,0,2,0,0,1,1,2,NewYork
1225,0,0,1,0,1,0,1,5,NewYork
1226,1,0,2,0,0,0,1,2,NewYork
1227,2,0,3,0,0,1,3,2,NewYork
1228,1,0,6,0,0,1,3,1,NewYork
1229,1,0,6,0,0,2,6,1,NewYork
1230,0,0,4,0,1,3,2,1,NewYork
1231,0,0,3,0,1,2,1,0,NewYork
1232,0,0,4,0,0,0,0,1,NewYork
1233,5,0,5,0,0,0,9,1,NewYork
1234,0,0,5,0,1,0,0,2,NewYork
1235,2,1,5,0,0,3,3,1,NewYork
1236,0,0,4,0,0,1,0,1,NewYork
1237,0,0,3,0,0,0,0,1,NewYork
1238,0,0,3,0,0,0,0,2,NewYork
1239,1,0,4,0,0,3,2,2,NewYork
1240,2,1,4,0,0,0,1,1,NewYork
1241,0,0,8,0,0,1,2,1,NewYork
1242,1,0,5,0,0,2,3,2,NewYork
1243,3,0,5,0,0,2,2,1,NewYork
1244,0,0,4,0,0,0,1,2,NewYork
